Date,Open,High,Low,Close,Volume,Adj Close
2008-07-08,175.40,179.70,172.74,179.55,222087600,24.52
2008-07-07,173.16,177.13,171.90,175.16,205097900,23.92
2008-07-03,169.59,172.17,165.75,170.12,130840500,23.23
2008-07-02,175.20,177.45,168.18,168.18,209379800,22.96
2008-07-01,164.23,174.72,164.00,174.68,277820200,23.85
2008-06-30,170.19,172.00,166.62,167.44,171049200,22.86
2008-06-27,166.51,170.57,164.15,170.09,260562400,23.22
2008-06-26,174.07,174.84,168.01,168.26,217402500,22.98
2008-06-25,174.61,178.83,173.88,177.39,161112700,24.22
2008-06-24,172.37,175.78,171.63,173.25,155486800,23.66
2008-06-23,174.74,175.88,171.56,173.16,161445200,23.64
2008-06-20,179.35,181.00,175.00,175.27,222091800,23.93
2008-06-19,178.55,182.34,176.80,180.90,197987300,24.70
2008-06-18,181.12,182.20,177.35,178.75,202867000,24.41
2008-06-17,178.10,181.99,177.41,181.43,224914200,24.77
2008-06-16,171.30,177.90,169.07,176.84,262932600,24.15
2008-06-13,171.64,174.16,165.31,172.37,336489300,23.54
2008-06-12,181.49,182.60,171.20,173.26,327083400,23.66
2008-06-11,184.34,186.00,179.59,180.81,240387700,24.69
2008-06-10,180.51,186.78,179.02,185.64,285235300,25.35
2008-06-09,184.79,184.94,175.75,181.61,472098200,24.80
2008-06-06,188.00,189.95,185.55,185.64,241605700,25.35
2008-06-05,186.34,189.84,185.70,189.43,188861400,25.87
2008-06-04,184.02,187.09,183.23,185.19,181745900,25.29
2008-06-03,186.86,188.20,182.34,185.37,187630100,25.31
2008-06-02,188.60,189.65,184.53,186.10,169960000,25.41
2008-05-30,187.45,189.54,187.38,188.75,152546100,25.77
2008-05-29,186.76,188.20,185.50,186.69,161796600,25.49
2008-05-28,187.41,187.95,183.72,187.01,185994900,25.54
2008-05-27,182.75,186.43,181.84,186.43,197476300,25.46
2008-05-23,180.77,181.99,177.80,181.17,226729300,24.74
2008-05-22,179.26,181.33,172.00,177.05,301683900,24.18
2008-05-21,185.67,187.95,176.25,178.19,289414300,24.33
2008-05-20,181.82,186.16,180.12,185.90,242462500,25.38
2008-05-19,187.86,188.69,181.30,183.60,236455100,25.07
2008-05-16,190.11,190.30,187.00,187.62,191442300,25.62
2008-05-15,186.81,189.90,184.20,189.73,218302000,25.91
2008-05-14,191.23,192.24,185.57,186.26,229205900,25.43
2008-05-13,188.61,191.45,187.86,189.96,205809100,25.94
2008-05-12,185.21,188.87,182.85,188.16,204640800,25.69
2008-05-09,183.16,184.25,181.37,183.45,168268100,25.05
2008-05-08,183.77,186.50,183.07,185.06,224771400,25.27
2008-05-07,186.05,188.20,180.54,182.59,289283400,24.93
2008-05-06,184.66,187.12,182.18,186.66,229717600,25.49
2008-05-05,181.92,185.31,181.05,184.73,213639300,25.22
2008-05-02,180.19,181.92,178.55,180.94,251520500,24.71
2008-05-01,174.96,180.00,174.86,180.00,225894200,24.58
2008-04-30,176.19,180.00,172.92,173.95,284881100,23.75
2008-04-29,171.11,175.66,170.25,175.05,230869100,23.90
2008-04-28,169.75,173.75,169.13,172.24,196803600,23.52
2008-04-25,170.70,171.10,166.42,169.73,248118500,23.18
2008-04-24,165.34,169.98,159.19,168.94,424016600,23.07
2008-04-23,164.05,164.84,161.08,162.89,376047700,22.24
2008-04-22,167.40,168.00,158.09,160.20,359893100,21.87
2008-04-21,162.21,168.50,161.76,168.16,259788200,22.96
2008-04-18,159.12,162.26,158.38,161.04,256691400,21.99
2008-04-17,154.17,156.00,153.35,154.49,176066800,21.09
2008-04-16,151.72,154.10,150.62,153.70,198943500,20.99
2008-04-15,149.40,149.72,145.72,148.38,174509300,20.26
2008-04-14,146.77,149.25,144.54,147.78,211271900,20.18
2008-04-11,152.72,153.30,146.40,147.14,302519000,20.09
2008-04-10,151.13,155.42,150.60,154.55,238940800,21.10
2008-04-09,153.31,153.89,150.46,151.44,218349600,20.68
2008-04-08,153.55,156.45,152.32,152.84,253573600,20.87
2008-04-07,156.13,159.69,155.11,155.89,289581600,21.29
2008-04-04,152.19,154.71,150.75,153.08,213604300,20.90
2008-04-03,147.06,153.63,147.00,151.61,262892000,20.70
2008-04-02,148.78,151.20,145.85,147.49,261242100,20.14
2008-04-01,146.30,149.66,143.61,149.53,258141800,20.42
2008-03-31,143.27,145.71,142.52,143.50,192016300,19.59
2008-03-28,141.80,144.65,141.60,143.01,178652600,19.53
2008-03-27,144.95,145.31,139.99,140.25,249957400,19.15
2008-03-26,140.87,145.74,140.64,145.06,295521100,19.81
2008-03-25,139.96,143.10,137.33,140.98,263097800,19.25
2008-03-24,134.01,140.85,133.64,139.53,266730100,19.05
2008-03-20,131.12,133.29,129.18,133.27,227196900,18.20
2008-03-19,133.12,134.29,129.67,129.67,252634200,17.71
2008-03-18,129.18,133.00,128.67,132.82,301280000,18.14
2008-03-17,122.55,128.59,122.55,126.73,268149700,17.30
2008-03-14,129.88,130.30,124.20,126.61,289160200,17.29
2008-03-13,124.10,129.50,123.00,127.94,315525700,17.47
2008-03-12,127.04,128.68,125.17,126.03,264907300,17.21
2008-03-11,124.10,127.48,122.00,127.35,290985800,17.39
2008-03-10,121.98,123.46,119.37,119.69,249897200,16.34
2008-03-07,120.41,122.98,119.05,122.25,307615700,16.69
2008-03-06,124.61,127.50,120.81,120.93,368424700,16.51
2008-03-05,123.58,125.14,122.25,124.49,305459000,17.00
2008-03-04,121.99,124.88,120.40,124.62,446345900,17.02
2008-03-03,124.44,125.98,118.00,121.73,398260800,16.62
2008-02-29,129.29,130.21,124.80,125.02,313870200,17.07
2008-02-28,127.20,132.20,125.77,129.91,404563600,17.74
2008-02-27,118.23,123.05,118.09,122.96,368784500,16.79
2008-02-26,117.64,121.09,115.44,119.15,376222000,16.27
2008-02-25,118.59,120.17,116.66,119.74,314193600,16.35
2008-02-22,122.48,122.51,115.87,119.46,382469500,16.31
2008-02-21,126.05,126.47,120.86,121.54,234528700,16.60
2008-02-20,122.20,124.60,121.68,123.82,241859800,16.91
2008-02-19,125.99,126.75,121.44,122.18,251261500,16.68
2008-02-15,126.27,127.08,124.06,124.63,225325100,17.02
2008-02-14,129.40,130.80,127.01,127.46,238524300,17.40
2008-02-13,126.68,129.78,125.63,129.40,242133500,17.67
2008-02-12,130.70,131.00,123.62,124.86,306495000,17.05
2008-02-11,128.01,129.98,127.20,129.45,300358100,17.68
2008-02-08,122.08,125.70,121.60,125.48,338993200,17.13
2008-02-07,119.97,124.78,117.27,121.24,520832900,16.55
2008-02-06,130.83,131.92,121.77,122.00,393318100,16.66
2008-02-05,130.43,134.00,128.90,129.36,285260500,17.66
2008-02-04,134.21,135.90,131.42,131.65,224808500,17.98
2008-02-01,136.24,136.59,132.18,133.75,252686000,18.26
2008-01-31,129.45,136.65,129.40,135.36,336418600,18.48
2008-01-30,131.37,135.45,130.00,132.18,310762900,18.05
2008-01-29,131.15,132.79,129.05,131.54,274995700,17.96
2008-01-28,128.16,133.20,126.45,130.01,368711000,17.75
2008-01-25,138.99,139.09,129.61,130.01,388684800,17.75
2008-01-24,139.99,140.70,132.01,135.60,501466700,18.52
2008-01-23,136.19,140.00,126.14,139.07,843242400,18.99
2008-01-22,148.06,159.98,146.00,155.64,608688500,21.25
2008-01-18,161.71,165.75,159.61,161.36,431085900,22.03
2008-01-17,161.51,165.36,158.42,160.89,439464900,21.97
2008-01-16,165.23,169.01,156.70,159.64,553461300,21.80
2008-01-15,177.72,179.22,164.66,169.04,585819500,23.08
2008-01-14,177.52,179.42,175.17,178.78,275112600,24.41
2008-01-11,176.00,177.85,170.00,172.69,308071400,23.58
2008-01-10,177.58,181.00,175.41,178.02,370743800,24.31
2008-01-09,171.30,179.50,168.30,179.40,453470500,24.50
2008-01-08,180.14,182.46,170.80,171.25,380954000,23.38
2008-01-07,181.25,183.60,170.23,177.64,518048300,24.26
2008-01-04,191.45,193.00,178.89,180.05,363958000,24.58
2008-01-03,195.41,197.39,192.69,194.93,210516600,26.62
2008-01-02,199.27,200.26,192.55,194.84,269794700,26.60
2007-12-31,199.50,200.50,197.75,198.08,134833300,27.05
2007-12-28,200.59,201.56,196.88,199.83,174911800,27.29
2007-12-27,198.95,202.96,197.80,198.57,198881900,27.11
2007-12-26,199.01,200.96,196.82,198.95,175933100,27.17
2007-12-24,195.03,199.33,194.79,198.80,120050700,27.15
2007-12-21,190.12,193.91,189.89,193.91,248490200,26.48
2007-12-20,185.43,187.83,183.33,187.21,193514300,25.56
2007-12-19,182.98,184.64,180.90,183.12,206869600,25.00
2007-12-18,186.52,187.33,178.60,182.98,305650800,24.99
2007-12-17,190.72,192.65,182.98,184.40,256173400,25.18
2007-12-14,190.37,193.20,189.54,190.39,168578200,26.00
2007-12-13,190.19,192.12,187.82,191.83,216154400,26.19
2007-12-12,193.44,194.48,185.76,190.86,306415200,26.06
2007-12-11,194.75,196.83,187.39,188.54,277731300,25.74
2007-12-10,193.59,195.66,192.69,194.21,180594400,26.52
2007-12-07,190.54,194.99,188.04,194.30,266516600,26.53
2007-12-06,186.19,190.10,186.12,189.95,224952700,25.94
2007-12-05,182.89,186.00,182.41,185.50,223100500,25.33
2007-12-04,177.15,180.90,176.99,179.81,193449900,24.55
2007-12-03,181.86,184.14,177.70,178.86,240367400,24.42
2007-11-30,187.34,187.70,179.70,182.22,296950500,24.88
2007-11-29,179.43,185.17,179.15,184.29,262731700,25.16
2007-11-28,176.82,180.60,175.35,180.22,287728000,24.61
2007-11-27,175.22,175.79,170.01,174.81,329257600,23.87
2007-11-26,173.59,177.27,172.35,172.54,326438700,23.56
2007-11-23,172.00,172.05,169.75,171.54,116439400,23.42
2007-11-21,165.84,172.35,164.67,168.46,304452400,23.00
2007-11-20,165.67,171.79,163.53,168.85,385910700,23.06
2007-11-19,166.10,168.20,162.10,163.95,288607200,22.39
2007-11-16,165.30,167.02,159.33,166.39,345873500,22.72
2007-11-15,166.39,169.59,160.30,164.30,371852600,22.43
2007-11-14,177.16,177.57,163.74,166.11,362292000,22.68
2007-11-13,160.85,170.98,153.76,169.96,434861700,23.21
2007-11-12,165.28,167.70,150.63,153.76,442266300,21.00
2007-11-09,171.15,175.12,165.21,165.37,381595200,22.58
2007-11-08,186.67,186.90,167.77,175.47,472594500,23.96
2007-11-07,190.61,192.68,186.13,186.30,248581900,25.44
2007-11-06,187.05,192.00,185.27,191.79,238681800,26.19
2007-11-05,185.29,188.96,184.24,186.18,201044200,25.42
2007-11-02,189.21,189.44,183.49,187.87,250528600,25.65
2007-11-01,188.60,190.10,180.00,187.44,201259100,25.59
2007-10-31,187.63,190.12,184.95,189.95,208327700,25.94
2007-10-30,186.18,189.37,184.73,187.00,234853500,25.53
2007-10-29,185.45,186.59,184.70,185.09,135138500,25.27
2007-10-26,185.29,185.37,182.88,184.70,176719200,25.22
2007-10-25,184.87,185.90,181.66,182.78,243400500,24.96
2007-10-24,185.81,187.21,179.24,185.93,322120400,25.39
2007-10-23,188.56,188.60,182.76,186.16,448791000,25.42
2007-10-22,170.35,174.90,169.96,174.36,412374900,23.81
2007-10-19,174.24,174.63,170.00,170.42,322945000,23.27
2007-10-18,171.50,174.19,171.05,173.50,205919000,23.69
2007-10-17,172.69,173.04,169.18,172.75,281903300,23.59
2007-10-16,165.54,170.18,165.15,169.58,266957600,23.16
2007-10-15,167.98,169.57,163.50,166.98,269482500,22.80
2007-10-12,163.01,167.28,161.80,167.25,247044000,22.84
2007-10-11,169.49,171.88,153.21,162.23,410998000,22.15
2007-10-10,167.55,167.88,165.60,166.79,166897500,22.77
2007-10-09,170.20,171.11,166.68,167.86,276071600,22.92
2007-10-08,163.49,167.91,162.97,167.91,208982200,22.93
2007-10-05,158.37,161.58,157.70,161.45,235867800,22.05
2007-10-04,158.00,158.08,153.50,156.24,164239600,21.33
2007-10-03,157.78,159.18,157.01,157.92,173129600,21.56
2007-10-02,156.55,158.59,155.89,158.45,198017400,21.64
2007-10-01,154.63,157.41,152.93,156.34,209267100,21.35
2007-09-28,153.44,154.60,152.75,153.47,153775300,20.96
2007-09-27,153.77,154.52,152.32,154.50,164549700,21.10
2007-09-26,154.47,155.00,151.25,152.77,243817000,20.86
2007-09-25,146.84,153.22,146.82,153.18,298137700,20.92
2007-09-24,146.73,149.85,146.65,148.28,263040400,20.25
2007-09-21,141.14,144.65,140.31,144.15,284720100,19.68
2007-09-20,140.15,141.79,139.32,140.31,172960200,19.16
2007-09-19,143.02,143.16,139.40,140.77,256720100,19.22
2007-09-18,139.06,142.85,137.83,140.92,266022400,19.24
2007-09-17,138.99,140.59,137.60,138.41,198342900,18.90
2007-09-14,136.57,138.98,136.20,138.81,151830000,18.95
2007-09-13,138.83,139.00,136.65,137.20,164040800,18.73
2007-09-12,135.99,139.40,135.75,136.85,255692500,18.69
2007-09-11,137.90,138.30,133.75,135.49,242971400,18.50
2007-09-10,136.99,138.04,133.95,136.71,371959700,18.67
2007-09-07,132.01,132.30,130.00,131.77,357644000,17.99
2007-09-06,135.56,137.57,132.71,135.01,475315400,18.43
2007-09-05,144.97,145.84,136.10,136.76,582055600,18.67
2007-09-04,139.94,145.73,139.84,144.16,329210700,19.68
2007-08-31,139.49,139.65,137.41,138.48,219221800,18.91
2007-08-30,132.67,138.25,132.30,136.25,358895600,18.60
2007-08-29,129.88,134.18,129.54,134.08,291715200,18.31
2007-08-28,130.99,132.41,126.63,126.82,294841400,17.32
2007-08-27,133.39,134.66,132.10,132.25,176859900,18.06
2007-08-24,130.53,135.37,129.81,135.30,227958500,18.47
2007-08-23,133.09,133.34,129.76,131.07,216709500,17.90
2007-08-22,131.22,132.75,130.33,132.51,265441400,18.09
2007-08-21,122.21,128.96,121.00,127.57,325761800,17.42
2007-08-20,123.96,124.50,120.50,122.22,200829300,16.69
2007-08-17,122.01,123.50,119.82,122.06,298765600,16.67
2007-08-16,117.01,118.50,111.62,117.05,466672500,15.98
2007-08-15,122.74,124.86,119.65,119.90,248213000,16.37
2007-08-14,128.29,128.30,123.71,124.03,184751700,16.94
2007-08-13,128.32,129.35,126.50,127.79,188227900,17.45
2007-08-10,123.12,127.75,120.30,125.00,352687300,17.07
2007-08-09,131.11,133.00,125.09,126.39,281348900,17.26
2007-08-08,136.76,136.86,132.00,134.01,202024200,18.30
2007-08-07,134.94,137.24,132.63,135.03,237484100,18.44
2007-08-06,132.90,135.27,128.30,135.25,231292600,18.47
2007-08-03,135.26,135.95,131.50,131.85,169796900,18.00
2007-08-02,136.65,136.96,134.15,136.49,213161200,18.64
2007-08-01,133.64,135.38,127.77,135.00,437539200,18.43
2007-07-31,142.97,143.48,131.52,131.76,440598200,17.99
2007-07-30,144.33,145.45,139.57,141.43,276747100,19.31
2007-07-27,146.19,148.92,143.78,143.85,290274600,19.64
2007-07-26,145.91,148.50,136.96,146.00,546657300,19.94
2007-07-25,137.35,138.36,135.00,137.26,374045700,18.74
2007-07-24,138.88,141.00,134.15,134.89,448823200,18.42
2007-07-23,143.31,145.22,140.93,143.70,259122500,19.62
2007-07-20,141.65,144.18,140.00,143.75,291943400,19.63
2007-07-19,140.30,140.81,139.65,140.00,183222900,19.12
2007-07-18,138.19,138.44,136.04,138.12,189214200,18.86
2007-07-17,138.30,139.60,137.50,138.91,177489900,18.97
2007-07-16,138.39,139.98,137.50,138.10,234028200,18.86
2007-07-13,135.03,137.85,134.52,137.73,226901500,18.81
2007-07-12,133.85,134.24,132.39,134.07,176152200,18.31
2007-07-11,132.07,133.70,131.31,132.39,205443000,18.08
2007-07-10,128.88,134.50,128.81,132.35,313751900,18.07
2007-07-09,132.38,132.90,129.18,130.33,248955000,17.80
2007-07-06,133.13,133.34,130.40,132.30,218673700,18.06
2007-07-05,128.80,132.97,128.69,132.75,363262900,18.13
2007-07-03,122.00,127.40,121.50,127.17,290620400,17.36
2007-07-02,121.05,122.09,119.30,121.26,248715600,16.56
2007-06-29,121.97,124.00,121.09,122.04,284460400,16.66
2007-06-28,122.36,122.49,120.00,120.56,209535900,16.46
2007-06-27,120.61,122.04,119.26,121.89,243674200,16.64
2007-06-26,123.98,124.00,118.72,119.65,336251300,16.34
2007-06-25,124.19,125.09,121.06,122.34,241350900,16.70
2007-06-22,123.85,124.45,122.38,123.00,157969000,16.80
2007-06-21,121.70,124.29,120.72,123.90,216761300,16.92
2007-06-20,123.87,124.66,121.50,121.55,224378000,16.60
2007-06-19,124.69,125.01,122.91,123.66,235756500,16.89
2007-06-18,123.28,125.18,122.54,125.09,227651200,17.08
2007-06-15,120.62,120.67,119.86,120.50,202804700,16.45
2007-06-14,117.20,119.45,116.42,118.75,243316500,16.21
2007-06-13,121.15,121.19,115.40,117.50,430338300,16.04
2007-06-12,119.35,121.71,118.31,120.38,356641600,16.44
2007-06-11,126.00,126.15,119.54,120.19,468564600,16.41
2007-06-08,125.82,125.83,122.29,124.49,310420600,17.00
2007-06-07,124.99,127.61,123.19,124.07,478769900,16.94
2007-06-06,122.30,124.05,121.95,123.64,278060300,16.88
2007-06-05,121.41,122.69,120.50,122.67,230196400,16.75
2007-06-04,118.63,121.73,117.90,121.33,221668300,16.57
2007-06-01,121.10,121.19,118.29,118.40,221315500,16.17
2007-05-31,120.07,122.17,119.54,121.19,324266600,16.55
2007-05-30,114.30,118.88,113.53,118.77,369611200,16.22
2007-05-29,114.45,114.86,112.69,114.35,161423500,15.61
2007-05-25,112.00,113.78,111.50,113.62,158239900,15.51
2007-05-24,112.81,114.46,110.37,110.69,221840500,15.11
2007-05-23,114.02,115.00,112.59,112.89,227843700,15.41
2007-05-22,112.49,113.75,112.01,113.54,143102400,15.50
2007-05-21,110.31,112.45,110.05,111.98,159973100,15.29
2007-05-18,110.23,110.64,109.77,110.02,155336300,15.02
2007-05-17,107.15,109.87,107.15,109.44,183822800,14.94
2007-05-16,108.53,108.83,103.42,107.34,281691900,14.66
2007-05-15,109.57,110.20,106.48,107.52,238628600,14.68
2007-05-14,109.62,110.00,108.25,109.36,162986600,14.93
2007-05-11,107.74,109.13,106.78,108.74,163424100,14.85
2007-05-10,106.63,108.84,105.92,107.34,299314400,14.66
2007-05-09,104.91,106.96,104.89,106.88,179439400,14.59
2007-05-08,103.47,105.15,103.42,105.06,195999300,14.35
2007-05-07,101.08,104.35,101.01,103.92,215389300,14.19
2007-05-04,100.80,101.60,100.50,100.81,95496800,13.77
2007-05-03,100.73,101.45,100.01,100.40,144019400,13.71
2007-05-02,99.65,100.54,99.47,100.39,126286300,13.71
2007-05-01,99.59,100.35,98.55,99.47,133130900,13.58
2007-04-30,100.09,101.00,99.67,99.80,154127400,13.63
2007-04-27,98.18,99.95,97.69,99.92,174850900,13.64
2007-04-26,101.58,102.50,98.30,98.84,434444500,13.50
2007-04-25,94.23,95.40,93.80,95.35,296786000,13.02
2007-04-24,93.96,96.39,91.30,93.24,263813200,12.73
2007-04-23,91.59,93.80,91.42,93.51,195072500,12.77
2007-04-20,90.89,91.18,90.55,90.97,130694900,12.42
2007-04-19,90.19,91.25,89.83,90.27,106478400,12.33
2007-04-18,90.16,90.85,89.60,90.40,116011000,12.34
2007-04-17,92.00,92.30,89.70,90.35,187980100,12.34
2007-04-16,90.57,91.50,90.25,91.43,152258400,12.48
2007-04-13,90.90,91.40,90.06,90.24,179985400,12.32
2007-04-12,92.04,92.31,90.72,92.19,164168900,12.59
2007-04-11,93.90,93.95,92.33,92.59,137254600,12.64
2007-04-10,93.67,94.26,93.41,94.25,88116700,12.87
2007-04-09,95.21,95.30,93.04,93.65,103335400,12.79
2007-04-05,94.12,94.68,93.52,94.68,88879000,12.93
2007-04-04,94.94,95.14,94.13,94.27,119196000,12.87
2007-04-03,94.14,95.23,93.76,94.50,145983600,12.90
2007-04-02,94.14,94.25,93.02,93.65,125498100,12.79
2007-03-30,94.28,94.68,92.75,92.91,150139500,12.69
2007-03-29,94.19,94.19,92.23,93.75,181430900,12.80
2007-03-28,94.88,95.40,93.15,93.24,235584300,12.73
2007-03-27,95.71,96.83,95.00,95.46,233013200,13.03
2007-03-26,93.99,95.90,93.30,95.85,216246800,13.09
2007-03-23,93.35,94.07,93.30,93.52,112721000,12.77
2007-03-22,93.73,94.36,93.00,93.96,140373100,12.83
2007-03-21,91.99,94.00,91.65,93.87,171724000,12.82
2007-03-20,91.35,91.84,91.06,91.48,122229100,12.49
2007-03-19,90.24,91.55,89.59,91.13,178240300,12.44
2007-03-16,89.54,89.99,89.32,89.59,142926000,12.23
2007-03-15,89.96,90.36,89.31,89.57,139874700,12.23
2007-03-14,88.60,90.00,87.92,90.00,199146500,12.29
2007-03-13,89.41,90.60,88.40,88.40,216972700,12.07
2007-03-12,88.07,89.99,87.99,89.87,182352100,12.27
2007-03-09,88.80,88.85,87.40,87.97,112959000,12.01
2007-03-08,88.59,88.72,87.46,88.00,127752800,12.02
2007-03-07,88.05,88.97,87.45,87.72,156571100,11.98
2007-03-06,87.80,88.31,87.40,88.19,180796700,12.04
2007-03-05,85.89,88.65,85.76,86.32,209724900,11.79
2007-03-02,86.77,87.54,85.21,85.41,215000100,11.66
2007-03-01,84.03,88.31,83.75,87.06,353882200,11.89
2007-02-28,83.00,85.60,83.00,84.61,229868800,11.55
2007-02-27,86.30,87.08,83.41,83.93,286453300,11.46
2007-02-26,89.84,90.00,87.61,88.51,153962200,12.09
2007-02-23,89.16,90.34,88.85,89.07,129473400,12.16
2007-02-22,90.80,90.81,88.53,89.51,209556200,12.22
2007-02-21,85.98,89.49,85.96,89.20,288828400,12.18
2007-02-20,84.65,86.16,84.16,85.90,154425600,11.73
2007-02-16,85.25,85.41,84.66,84.83,99967000,11.58
2007-02-15,85.44,85.62,84.78,85.21,90915300,11.64
2007-02-14,84.63,85.64,84.57,85.30,126995400,11.65
2007-02-13,85.16,85.29,84.30,84.70,145246500,11.57
2007-02-12,84.43,85.18,83.63,84.88,181017900,11.59
2007-02-09,85.88,86.20,83.21,83.27,215135200,11.37
2007-02-08,85.43,86.51,85.41,86.18,169757700,11.77
2007-02-07,84.48,86.38,83.55,86.15,266706300,11.76
2007-02-06,84.45,84.47,82.86,84.15,216098400,11.49
2007-02-05,84.30,85.23,83.94,83.94,144713100,11.46
2007-02-02,84.12,85.25,83.70,84.75,155382500,11.57
2007-02-01,86.23,86.27,84.74,84.74,166085500,11.57
2007-01-31,84.86,86.00,84.35,85.73,214017300,11.71
2007-01-30,86.43,86.49,85.25,85.55,144492600,11.68
2007-01-29,86.30,86.65,85.53,85.94,225416100,11.73
2007-01-26,87.11,87.37,84.99,85.38,246718500,11.66
2007-01-25,87.11,88.50,86.03,86.25,226493400,11.78
2007-01-24,86.68,87.15,86.08,86.70,231953400,11.84
2007-01-23,85.73,87.51,85.51,85.70,301856100,11.70
2007-01-22,89.14,89.16,85.65,86.79,363506500,11.85
2007-01-19,88.63,89.65,88.12,88.50,341118400,12.08
2007-01-18,92.10,92.11,89.05,89.07,591151400,12.16
2007-01-17,97.56,97.60,94.82,94.95,411565000,12.96
2007-01-16,95.68,97.25,95.45,97.10,311019100,13.26
2007-01-12,94.59,95.06,93.23,94.62,328172600,12.92
2007-01-11,95.94,96.78,95.10,95.80,360063200,13.08
2007-01-10,94.75,97.80,93.45,97.00,738220000,13.24
2007-01-09,86.45,92.98,85.15,92.57,837324600,12.64
2007-01-08,85.96,86.53,85.28,85.47,199276700,11.67
2007-01-05,85.77,86.20,84.40,85.05,208685400,11.61
2007-01-04,84.05,85.95,83.82,85.66,211815100,11.70
2007-01-03,86.29,86.58,81.90,83.80,309579900,11.44
2006-12-29,83.95,85.40,83.36,84.84,269107300,11.58
2006-12-28,80.22,81.25,79.65,80.87,279969200,11.04
2006-12-27,78.15,82.00,76.77,81.52,483938700,11.13
2006-12-26,82.15,82.57,80.89,81.51,122672200,11.13
2006-12-22,83.46,84.04,81.60,82.20,153325900,11.22
2006-12-21,84.70,85.48,82.20,82.90,225899800,11.32
2006-12-20,86.47,86.67,84.74,84.76,141922900,11.57
2006-12-19,84.73,86.68,83.62,86.31,227851400,11.79
2006-12-18,87.63,88.00,84.59,85.47,180394200,11.67
2006-12-15,89.02,89.22,87.33,87.72,184984800,11.98
2006-12-14,89.05,90.00,88.26,88.55,208082700,12.09
2006-12-13,87.95,89.07,87.15,89.05,214263000,12.16
2006-12-12,88.61,88.84,85.53,86.14,256655000,11.76
2006-12-11,88.90,89.30,88.05,88.75,124945100,12.12
2006-12-08,87.23,89.39,87.00,88.26,196069300,12.05
2006-12-07,90.03,90.50,86.90,87.04,251206900,11.88
2006-12-06,90.64,91.39,89.67,89.83,159546100,12.27
2006-12-05,91.65,92.33,90.87,91.27,165709600,12.46
2006-12-04,91.88,92.05,90.50,91.12,177384200,12.44
2006-12-01,91.80,92.33,90.10,91.32,198769900,12.47
2006-11-30,92.21,92.68,91.06,91.66,217621600,12.52
2006-11-29,93.00,93.15,90.25,91.80,289270800,12.53
2006-11-28,90.36,91.97,89.91,91.81,259043400,12.54
2006-11-27,92.51,93.16,89.50,89.54,268709000,12.23
2006-11-24,89.53,93.08,89.50,91.63,129669400,12.51
2006-11-22,88.99,90.75,87.85,90.31,167985300,12.33
2006-11-21,87.42,88.60,87.11,88.60,155666700,12.10
2006-11-20,85.40,87.00,85.20,86.47,142698500,11.81
2006-11-17,85.14,85.94,85.00,85.85,116606000,11.72
2006-11-16,84.87,86.30,84.62,85.61,173485200,11.69
2006-11-15,85.05,85.90,84.00,84.05,163830800,11.48
2006-11-14,84.80,85.00,83.90,85.00,147238700,11.61
2006-11-13,83.22,84.45,82.64,84.35,112668500,11.52
2006-11-10,83.55,83.60,82.50,83.12,93466100,11.35
2006-11-09,82.90,84.69,82.12,83.34,230763400,11.38
2006-11-08,80.02,82.69,79.89,82.45,172729200,11.26
2006-11-07,80.45,81.00,80.13,80.51,131483100,10.99
2006-11-06,78.95,80.06,78.43,79.71,108644200,10.88
2006-11-03,79.36,79.53,77.79,78.29,107972200,10.69
2006-11-02,78.92,79.32,78.50,78.98,116370800,10.78
2006-11-01,81.10,81.38,78.36,79.16,152798100,10.81
2006-10-31,81.45,81.68,80.23,81.08,125368600,11.07
2006-10-30,79.99,80.90,79.50,80.42,124979400,10.98
2006-10-27,81.75,82.45,80.01,80.41,148741600,10.98
2006-10-26,81.90,82.60,81.13,82.19,108189200,11.22
2006-10-25,81.35,82.00,81.01,81.68,121303700,11.15
2006-10-24,81.21,81.68,80.20,81.05,115803100,11.07
2006-10-23,79.99,81.90,79.75,81.46,208126800,11.12
2006-10-20,78.97,79.99,78.67,79.95,159853400,10.92
2006-10-19,79.26,79.95,78.16,78.99,378244300,10.79
2006-10-18,74.75,75.37,73.91,74.53,283476900,10.18
2006-10-17,75.04,75.27,74.04,74.29,120231300,10.14
2006-10-16,75.19,75.88,74.79,75.40,127173200,10.30
2006-10-13,75.63,76.88,74.74,75.02,171049200,10.24
2006-10-12,73.61,75.39,73.60,75.26,148213800,10.28
2006-10-11,73.42,73.98,72.60,73.23,142963800,10.00
2006-10-10,74.54,74.58,73.08,73.81,132897100,10.08
2006-10-09,73.80,75.08,73.53,74.63,109555600,10.19
2006-10-06,74.42,75.04,73.81,74.22,116739700,10.13
2006-10-05,74.53,76.16,74.13,74.83,170970800,10.22
2006-10-04,74.10,75.46,73.16,75.38,207270700,10.29
2006-10-03,74.45,74.95,73.19,74.08,197677200,10.12
2006-10-02,75.10,75.87,74.30,74.86,178159800,10.22
2006-09-29,77.11,77.52,76.68,76.98,101453100,10.51
2006-09-28,77.02,77.48,75.95,77.01,180902400,10.52
2006-09-27,77.17,77.47,75.82,76.41,202593300,10.43
2006-09-26,76.18,77.78,76.10,77.61,275737000,10.60
2006-09-25,73.81,75.86,73.72,75.75,214748100,10.34
2006-09-22,74.30,74.34,72.58,73.00,166278000,9.97
